seed	phenomenon	figure_stem	label	title	language	clause_wo	np_wo	alignment	comp_system	strategy	anc_choice_word_order	anc_iv_order	anc_tv_order	n_pairs	accuracy	ties	tie_rate	mean_delta_good_minus_bad	score_mode
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov	SV	APV	100	1.0	0	0.0	2.870779805183411	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov	SV	APV	100	1.0	0	0.0	2.675238516330719	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov	SV	APV	100	1.0	0	0.0	2.66765629529953	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov	SV	APV	100	1.0	0	0.0	3.079759066104889	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs	VS	PVA	100	1.0	0	0.0	3.1020430278778077	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos	VS	AVP	100	1.0	0	0.0	2.9443268823623656	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs	VS	PVA	100	1.0	0	0.0	3.2363804507255556	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov	SV	APV	100	1.0	0	0.0	2.624556474685669	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs	VS	PVA	100	1.0	0	0.0	2.5459324669837953	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos	VS	AVP	100	1.0	0	0.0	2.7671144104003904	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs	VS	PVA	100	1.0	0	0.0	2.534925332069397	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov	SV	APV	100	0.99	0	0.0	2.657626218795776	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs	VS	PVA	100	1.0	0	0.0	3.0687733030319215	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos	VS	AVP	100	1.0	0	0.0	3.6642513990402223	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs	VS	PVA	100	1.0	0	0.0	3.253016107082367	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov	SV	APV	100	1.0	0	0.0	3.0465580701828	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs	VS	PVA	100	1.0	0	0.0	2.8186014533042907	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos	VS	AVP	100	1.0	0	0.0	2.908982846736908	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs	VS	PVA	100	1.0	0	0.0	3.407783648967743	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo	SV	AVP	100	1.0	0	0.0	3.2866353130340578	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	100	1.0	0	0.0	3.773550865650177	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	100	1.0	0	0.0	3.8041371726989746	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo	SV	AVP	100	1.0	0	0.0	3.500670566558838	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo	SV	AVP	100	1.0	0	0.0	1.1594003343582153	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	100	0.97	0	0.0	1.204962317943573	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	100	0.96	0	0.0	1.2713139128684998	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo	SV	AVP	100	0.96	0	0.0	1.2310884642601012	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo	SV	AVP	100	1.0	0	0.0	3.4272971653938296	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	100	1.0	0	0.0	3.4514307737350465	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	100	1.0	0	0.0	3.652519361972809	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo	SV	AVP	100	1.0	0	0.0	3.4103871893882753	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo	SV	AVP	100	0.99	0	0.0	1.6036918663978577	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	100	0.97	0	0.0	1.3858449983596801	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	100	0.97	0	0.0	1.6250157356262207	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo	SV	AVP	100	0.95	0	0.0	1.5106604456901551	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo	SV	AVP	100	1.0	0	0.0	3.175602419376373	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	100	1.0	0	0.0	3.641140978336334	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	100	1.0	0	0.0	3.7225004506111143	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos	VS	VPA	100	1.0	0	0.0	3.7583867263793946	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo	SV	AVP	100	0.94	0	0.0	1.2033379888534546	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	100	0.98	0	0.0	1.3390059876441955	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	100	0.97	0	0.0	1.25081476688385	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos	VS	VPA	100	0.98	0	0.0	1.2628631353378297	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo	SV	AVP	100	1.0	0	0.0	2.915628261566162	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	100	1.0	0	0.0	3.429697139263153	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	100	1.0	0	0.0	3.3916616463661193	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos	VS	VPA	100	1.0	0	0.0	3.5892862105369567	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo	SV	AVP	100	0.98	0	0.0	1.5352240014076233	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	100	1.0	0	0.0	1.523026134967804	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	100	0.98	0	0.0	1.452510576248169	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos	VS	VPA	100	0.98	0	0.0	1.5452089643478393	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos	VS	VPA	100	1.0	0	0.0	2.4515128135681152	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	100	1.0	0	0.0	3.0138050317764282	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	100	1.0	0	0.0	3.02131813287735	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo	SV	AVP	100	1.0	0	0.0	2.8725130915641786	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos	VS	VPA	100	0.99	0	0.0	2.4155445313453674	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	100	0.99	0	0.0	2.4779199886322023	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	100	0.99	0	0.0	2.3695152020454406	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo	SV	AVP	100	0.98	0	0.0	2.3108160734176635	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos	VS	VPA	100	1.0	0	0.0	2.6545504832267763	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	100	1.0	0	0.0	2.7921576857566834	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	100	1.0	0	0.0	3.3626084208488463	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo	SV	AVP	100	1.0	0	0.0	3.684607300758362	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos	VS	VPA	100	1.0	0	0.0	2.710347230434418	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	100	1.0	0	0.0	2.9961162495613096	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	100	1.0	0	0.0	2.7072126770019533	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo	SV	AVP	100	1.0	0	0.0	2.7815834641456605	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos	VS	VPA	100	1.0	0	0.0	2.744192159175873	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	100	1.0	0	0.0	2.8112232160568236	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	100	0.99	0	0.0	2.7305124521255495	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos	VS	VPA	100	0.98	0	0.0	2.6546831274032594	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos	VS	VPA	100	0.96	0	0.0	2.358360095024109	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	100	0.97	0	0.0	2.585329930782318	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	100	0.95	0	0.0	2.2212472343444825	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos	VS	VPA	100	0.97	0	0.0	2.400873324871063	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos	VS	VPA	100	1.0	0	0.0	2.7689588928222655	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	100	1.0	0	0.0	3.1254123997688295	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	100	1.0	0	0.0	3.3219744873046877	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos	VS	VPA	100	1.0	0	0.0	3.3557696747779846	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos	VS	VPA	100	1.0	0	0.0	2.664544687271118	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	100	1.0	0	0.0	2.7511003684997557	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	100	0.99	0	0.0	2.727408592700958	bos_eos
seed_44	1_1_intran_V_form	01_1_1_intran_V_form	fig:heatmap-1-intran-v-form	1.1 Intransitive finite verb form	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos	VS	VPA	100	1.0	0	0.0	2.8747151947021483	bos_eos
seed_44	1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov	SV	APV	100	0.72	0	0.0	0.42766360759735106	bos_eos
seed_44	1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov	SV	APV	100	0.87	0	0.0	0.5962520790100098	bos_eos
seed_44	1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov	SV	APV	100	0.7	0	0.0	0.509706106185913	bos_eos
seed_44	1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov	SV	APV	100	0.8	0	0.0	0.5848782801628113	bos_eos
seed_44	1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov	SV	APV	100	0.76	0	0.0	0.5554209113121032	bos_eos
seed_44	1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov	SV	APV	100	0.78	0	0.0	0.5550134754180909	bos_eos
seed_44	1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov	SV	APV	100	0.76	0	0.0	0.5903846859931946	bos_eos
